    0          16.44632800          -237.854105                    0 
    1           2.77215500          -241.200550             -3.34644 
    2           2.00851000          -241.455890             -3.60179 
    3           1.43317000          -241.695576             -3.84147 
    4           0.75661000          -241.941241             -4.08714 
    5           0.97265000          -242.051350             -4.19725 
    6           1.10661700          -242.108208              -4.2541 
    7           0.66204500          -242.173309              -4.3192 
    8           0.45517700          -242.209077             -4.35497 
    9           0.41489300          -242.210641             -4.35654 
   10           0.40217700          -242.217058             -4.36295 
   11           0.39522700          -242.229227             -4.37512 
   12           0.37894600          -242.245950             -4.39185 
   13           0.35256400          -242.265312             -4.41121 
   14           0.32463700          -242.285526             -4.43142 
   15           0.28101900          -242.304947             -4.45084 
   16           0.22626100          -242.323677             -4.46957 
   17           0.22672300          -242.339606              -4.4855 
   18           0.26756700          -242.351948             -4.49784 
   19           0.25349700          -242.362221             -4.50812 
   20           0.19717900          -242.370107               -4.516 
   21           0.19011200          -242.374855             -4.52075 
   22           0.18739900          -242.375661             -4.52156 
   23           0.18260300          -242.377211             -4.52311 
   24           0.17229600          -242.379396             -4.52529 
   25           0.15800500          -242.382054             -4.52795 
   26           0.15151800          -242.385007              -4.5309 
   27           0.13601800          -242.388111             -4.53401 
   28           0.12009600          -242.391399             -4.53729 
   29           0.10733900          -242.394771             -4.54067 
   30           0.09486600          -242.397894             -4.54379 
   31           0.08097200          -242.400644             -4.54654 
   32           0.06640000          -242.402940             -4.54884 
   33           0.08090900          -242.405067             -4.55096 
   34           0.08066700          -242.407449             -4.55334 
   35           0.07982400          -242.410784             -4.55668 
   36           0.09576000          -242.415188             -4.56108 
   37           0.07436700          -242.420545             -4.56644 
   38           0.05593400          -242.426554             -4.57245 
   39           0.05129700          -242.432560             -4.57846 
   40           0.05498400          -242.438730             -4.58462 
   41           0.07278000          -242.443878             -4.58977 
   42           0.07241800          -242.449079             -4.59497 
   43           0.05868600          -242.455745             -4.60164 
   44           0.04855400          -242.462010              -4.6079 
   45           0.05127100          -242.467982             -4.61388 
   46           0.04657700          -242.474917             -4.62081 
   47           0.03954200          -242.479645             -4.62554 
   48           0.04094100          -242.481306              -4.6272 
   49           0.02861200          -242.483452             -4.62935 
   50           0.02138700          -242.485182             -4.63108 
   51           0.02408200          -242.486433             -4.63233 
   52           0.02773600          -242.487519             -4.63341 
   53           0.02802100          -242.488673             -4.63457 
   54           0.03111200          -242.489865             -4.63576 
   55           0.02701700          -242.491059             -4.63695 
   56           0.02496700          -242.492399             -4.63829 
   57           0.02416900          -242.493613             -4.63951 
   58           0.02826900          -242.494522             -4.64042 
   59           0.02613000          -242.494967             -4.64086 
   60           0.02334300          -242.495663             -4.64156 
   61           0.02161000          -242.496363             -4.64226 
   62           0.01790200          -242.496967             -4.64286 
   63           0.01604500          -242.497417             -4.64331 
   64           0.01635200          -242.497794             -4.64369 
   65           0.01677900          -242.498122             -4.64402 
   66           0.02404200          -242.498310             -4.64421 
   67           0.01851500          -242.498392             -4.64429 
   68           0.01844900          -242.498667             -4.64456 
   69           0.01803600          -242.499019             -4.64491 
   70           0.01869500          -242.499073             -4.64497 
   71           0.02096600          -242.499230             -4.64513 
   72           0.01709400          -242.499418             -4.64531 
   73           0.01654500          -242.499706              -4.6456 
   74           0.01514800          -242.500003              -4.6459 
   75           0.01400200          -242.500241             -4.64614 
   76           0.01235100          -242.500427             -4.64632 
   77           0.01177700          -242.500606              -4.6465 
   78           0.01155200          -242.500815             -4.64671 
   79           0.01357700          -242.501045             -4.64694 
   80           0.01355600          -242.501227             -4.64712 
   81           0.01382000          -242.501342             -4.64724 
   82           0.01751700          -242.501487             -4.64738 
   83           0.01496000          -242.501736             -4.64763 
   84           0.01655200          -242.502118             -4.64801 
   85           0.01978200          -242.502363             -4.64826 
   86           0.01294000          -242.502474             -4.64837 
   87           0.00823600          -242.502615             -4.64851 
   88           0.00972100          -242.502698             -4.64859 
   89           0.01523700          -242.502741             -4.64864 
   90           0.01534600          -242.502796             -4.64869 
   91           0.00903500          -242.502871             -4.64877 
   92           0.01065200          -242.502965             -4.64886 
   93           0.01483100          -242.503059             -4.64895 
   94           0.01095200          -242.503189             -4.64908 
   95           0.01158500          -242.503290             -4.64919 
   96           0.01110700          -242.503310             -4.64921 
   97           0.01085300          -242.503342             -4.64924 
   98           0.01128200          -242.503370             -4.64926 
   99           0.00691200          -242.503378             -4.64927 
  100           0.00951500          -242.503379             -4.64927 
  101           0.00855400          -242.503375             -4.64927 
  102           0.00790900          -242.503371             -4.64927 
  103           0.00829300          -242.503363             -4.64926 
  104           0.01153900          -242.503340             -4.64924 
  105           0.01431900          -242.503286             -4.64918 
  106           0.01201700          -242.503240             -4.64914 
  107           0.01599000          -242.503198             -4.64909 
  108           0.01382000          -242.503233             -4.64913 
  109           0.01317700          -242.503304              -4.6492 
  110           0.01341100          -242.503429             -4.64932 
  111           0.01104400          -242.503482             -4.64938 
  112           0.01075900          -242.503513             -4.64941 
  113           0.00961200          -242.503548             -4.64944 
  114           0.01120300          -242.503569             -4.64946 
  115           0.00871000          -242.503584             -4.64948 
  116           0.01232900          -242.503598             -4.64949 
  117           0.01093000          -242.503615             -4.64951 
  118           0.00849300          -242.503638             -4.64953 
  119           0.00907500          -242.503662             -4.64956 
  120           0.01148400          -242.503692             -4.64959 
  121           0.00710100          -242.503774             -4.64967 
  122           0.01076600          -242.503826             -4.64972 
  123           0.01436000          -242.503831             -4.64973 
  124           0.01653000          -242.503923             -4.64982 
  125           0.01636500          -242.503960             -4.64985 
  126           0.01565800          -242.504011             -4.64991 
  127           0.01192700          -242.504050             -4.64994 
  128           0.00842500          -242.504071             -4.64997 
