    0           7.36526800          -240.701025                    0 
    1           1.14516300          -242.180694             -1.47967 
    2           1.52411200          -242.185828              -1.4848 
    3           1.12392800          -242.304321              -1.6033 
    4           0.58629100          -242.450161             -1.74914 
    5           0.43697800          -242.538525              -1.8375 
    6           0.66698300          -242.558711             -1.85769 
    7           0.68511500          -242.565422              -1.8644 
    8           0.62329500          -242.578034             -1.87701 
    9           0.56101000          -242.594242             -1.89322 
   10           0.45403400          -242.611596             -1.91057 
   11           0.34523500          -242.627517             -1.92649 
   12           0.30509600          -242.640640             -1.93962 
   13           0.27592900          -242.651630             -1.95061 
   14           0.25132100          -242.661172             -1.96015 
   15           0.25909700          -242.671406             -1.97038 
   16           0.28639900          -242.684388             -1.98336 
   17           0.26418400          -242.700869             -1.99984 
   18           0.18801500          -242.719502             -2.01848 
   19           0.13212900          -242.735650             -2.03463 
   20           0.14460900          -242.745489             -2.04446 
   21           0.13896300          -242.745920              -2.0449 
   22           0.10856000          -242.746778             -2.04575 
   23           0.10586200          -242.748059             -2.04703 
   24           0.09667000          -242.749748             -2.04872 
   25           0.09079800          -242.751790             -2.05077 
   26           0.08242300          -242.754077             -2.05305 
   27           0.07034300          -242.756759             -2.05573 
   28           0.07069000          -242.759644             -2.05862 
   29           0.06965400          -242.762640             -2.06162 
   30           0.06888200          -242.765738             -2.06471 
   31           0.06900400          -242.768907             -2.06788 
   32           0.07112600          -242.771627              -2.0706 
   33           0.06923700          -242.773474             -2.07245 
   34           0.07635000          -242.774822              -2.0738 
   35           0.08132700          -242.776809             -2.07578 
   36           0.06597000          -242.780296             -2.07927 
   37           0.04234500          -242.784624              -2.0836 
   38           0.04777300          -242.788184             -2.08716 
   39           0.04888400          -242.791041             -2.09002 
   40           0.06722600          -242.793745             -2.09272 
   41           0.06378800          -242.799143             -2.09812 
   42           0.05416400          -242.806638             -2.10561 
   43           0.08695000          -242.807471             -2.10645 
   44           0.11029100          -242.809402             -2.10838 
   45           0.19757700          -242.812333             -2.11131 
   46           0.14239200          -242.812077             -2.11105 
   47           0.08650400          -242.811664             -2.11064 
   48           0.08299800          -242.811219             -2.11019 
   49           0.12469100          -242.810717             -2.10969 
   50           0.18332200          -242.810014             -2.10899 
   51           0.16030800          -242.809000             -2.10798 
   52           0.10191900          -242.807648             -2.10662 
   53           0.04214500          -242.806134             -2.10511 
   54           0.15652900          -242.805082             -2.10406 
   55           0.15328200          -242.805242             -2.10422 
   56           0.13486100          -242.805559             -2.10453 
   57           0.10753000          -242.806013             -2.10499 
   58           0.07649700          -242.806572             -2.10555 
   59           0.04759800          -242.807203             -2.10618 
   60           0.03303600          -242.807871             -2.10685 
   61           0.03391100          -242.808621              -2.1076 
   62           0.04425000          -242.809460             -2.10844 
   63           0.07170600          -242.810442             -2.10942 
   64           0.06088700          -242.811666             -2.11064 
   65           0.04475900          -242.813201             -2.11218 
   66           0.06159200          -242.814900             -2.11388 
   67           0.12038400          -242.816451             -2.11543 
   68           0.15071500          -242.817458             -2.11643 
   69           0.06473200          -242.817705             -2.11668 
   70           0.07388200          -242.817468             -2.11644 
   71           0.16122500          -242.818549             -2.11752 
   72           0.14114400          -242.821832             -2.12081 
   73           0.02785600          -242.826644             -2.12562 
   74           0.13095200          -242.831318             -2.13029 
   75           0.03970700          -242.833891             -2.13287 
   76           0.12383100          -242.835537             -2.13451 
   77           0.12188700          -242.840160             -2.13913 
   78           0.06325300          -242.847601             -2.14658 
   79           0.03220400          -242.847663             -2.14664 
   80           0.02623300          -242.847870             -2.14685 
   81           0.07230700          -242.848378             -2.14735 
   82           0.09821400          -242.849344             -2.14832 
   83           0.09071800          -242.850917             -2.14989 
   84           0.02257300          -242.852978             -2.15195 
   85           0.05559600          -242.855278             -2.15425 
   86           0.02941200          -242.855224              -2.1542 
   87           0.01890800          -242.855163             -2.15414 
   88           0.03008400          -242.855150             -2.15413 
   89           0.03477800          -242.855224              -2.1542 
   90           0.02185000          -242.855384             -2.15436 
   91           0.01247300          -242.855594             -2.15457 
   92           0.01207600          -242.855829              -2.1548 
   93           0.04640100          -242.856108             -2.15508 
   94           0.09885200          -242.856584             -2.15556 
   95           0.07067900          -242.857502             -2.15648 
   96           0.02463100          -242.858874             -2.15785 
   97           0.02876700          -242.860513             -2.15949 
   98           0.01831900          -242.860489             -2.15946 
   99           0.01972700          -242.860488             -2.15946 
  100           0.03172900          -242.860529              -2.1595 
  101           0.04004400          -242.860630             -2.15961 
  102           0.03648000          -242.860798             -2.15977 
  103           0.01999300          -242.861026                -2.16 
  104           0.01490900          -242.861317             -2.16029 
  105           0.03264700          -242.861582             -2.16056 
  106           0.04004200          -242.861732             -2.16071 
  107           0.03814000          -242.861718             -2.16069 
  108           0.02885200          -242.861521              -2.1605 
  109           0.01493700          -242.861148             -2.16012 
  110           0.01141800          -242.860703             -2.15968 
  111           0.00741400          -242.860262             -2.15924 
  112           0.01795600          -242.859912             -2.15889 
  113           0.01563600          -242.859674             -2.15865 
  114           0.01117600          -242.859424              -2.1584 
  115           0.01023200          -242.859197             -2.15817 
  116           0.01261700          -242.859220              -2.1582 
  117           0.01156300          -242.859275             -2.15825 
  118           0.01372400          -242.859369             -2.15834 
  119           0.01651200          -242.859511             -2.15849 
  120           0.01958200          -242.859710             -2.15868 
  121           0.02124500          -242.859967             -2.15894 
  122           0.02307100          -242.860339             -2.15931 
  123           0.02337100          -242.860860             -2.15984 
  124           0.02346600          -242.861571             -2.16055 
  125           0.02292600          -242.862507             -2.16148 
  126           0.01699900          -242.863705             -2.16268 
  127           0.03392500          -242.865150             -2.16413 
  128           0.01165100          -242.865079             -2.16405 
