    0           8.21526700          -240.378455                    0 
    1           1.09700600          -241.947170             -1.56871 
    2           1.69533200          -241.912357              -1.5339 
    3           1.22114400          -242.069808             -1.69135 
    4           0.60199900          -242.251328             -1.87287 
    5           0.48894300          -242.331676             -1.95322 
    6           1.07123400          -242.316152              -1.9377 
    7           0.99764400          -242.329590             -1.95113 
    8           0.87584400          -242.352132             -1.97368 
    9           0.86386000          -242.377499             -1.99904 
   10           0.68095500          -242.399323             -2.02087 
   11           0.49135000          -242.413375             -2.03492 
   12           0.39722800          -242.418655              -2.0402 
   13           0.33722500          -242.418221             -2.03977 
   14           0.40668000          -242.416118             -2.03766 
   15           0.46623300          -242.417852              -2.0394 
   16           0.44451100          -242.426275             -2.04782 
   17           0.40158900          -242.441304             -2.06285 
   18           0.28646900          -242.459450             -2.08099 
   19           0.23146800          -242.475730             -2.09727 
   20           0.20803700          -242.487219             -2.10876 
   21           0.19842800          -242.488329             -2.10987 
   22           0.18511300          -242.490433             -2.11198 
   23           0.16351800          -242.493333             -2.11488 
   24           0.13992100          -242.496729             -2.11827 
   25           0.12341300          -242.500385             -2.12193 
   26           0.09921100          -242.504083             -2.12563 
   27           0.08719100          -242.508115             -2.12966 
   28           0.07278400          -242.512381             -2.13393 
   29           0.09893300          -242.516877             -2.13842 
   30           0.11031000          -242.521662             -2.14321 
   31           0.10076500          -242.526764             -2.14831 
   32           0.06309700          -242.531828             -2.15337 
   33           0.07535500          -242.536384             -2.15793 
   34           0.11358200          -242.540801             -2.16235 
   35           0.16727000          -242.546696             -2.16824 
   36           0.17436900          -242.556803             -2.17835 
   37           0.12163600          -242.571930             -2.19347 
   38           0.06552100          -242.590244             -2.21179 
   39           0.08189400          -242.610304             -2.23185 
   40           0.06697400          -242.628277             -2.24982 
   41           0.15163600          -242.640543             -2.26209 
   42           0.07679800          -242.639726             -2.26127 
   43           0.04193500          -242.638823             -2.26037 
   44           0.04805000          -242.638216             -2.25976 
   45           0.07639500          -242.637628             -2.25917 
   46           0.12909000          -242.636317             -2.25786 
   47           0.21058300          -242.633473             -2.25502 
   48           0.11139000          -242.627913             -2.24946 
   49           0.23618200          -242.622528             -2.24407 
   50           0.34491900          -242.623728             -2.24527 
   51           0.23096700          -242.635048             -2.25659 
   52           0.09054200          -242.654293             -2.27584 
   53           0.09270000          -242.679361             -2.30091 
   54           0.08833600          -242.697679             -2.31922 
   55           0.10871600          -242.697280             -2.31882 
   56           0.12896600          -242.696089             -2.31763 
   57           0.13547900          -242.693615             -2.31516 
   58           0.13010400          -242.689566             -2.31111 
   59           0.03607100          -242.683994             -2.30554 
   60           0.06941900          -242.678387             -2.29993 
   61           0.13564600          -242.674284             -2.29583 
   62           0.07081300          -242.674753              -2.2963 
   63           0.06918500          -242.675466             -2.29701 
   64           0.07235700          -242.676411             -2.29796 
   65           0.07918300          -242.677589             -2.29913 
   66           0.09186200          -242.679012             -2.30056 
   67           0.11063800          -242.680729             -2.30227 
   68           0.12488800          -242.683026             -2.30457 
   69           0.13191300          -242.686140             -2.30768 
   70           0.11828900          -242.690304             -2.31185 
   71           0.09262400          -242.695681             -2.31723 
   72           0.02961000          -242.702360              -2.3239 
   73           0.10340600          -242.708845             -2.33039 
   74           0.09360000          -242.708606             -2.33015 
   75           0.08013100          -242.708148             -2.32969 
   76           0.06408300          -242.707502             -2.32905 
   77           0.04425300          -242.706702             -2.32825 
   78           0.02340300          -242.705816             -2.32736 
   79           0.03011700          -242.704946             -2.32649 
   80           0.08030900          -242.704226             -2.32577 
   81           0.08272100          -242.703966             -2.32551 
   82           0.06691600          -242.704244             -2.32579 
   83           0.03581500          -242.705061             -2.32661 
   84           0.02666500          -242.706198             -2.32774 
   85           0.05568900          -242.707136             -2.32868 
   86           0.03173300          -242.707231             -2.32878 
   87           0.02621900          -242.706797             -2.32834 
   88           0.04966600          -242.706560              -2.3281 
   89           0.05584200          -242.707463             -2.32901 
   90           0.02057800          -242.709908             -2.33145 
   91           0.02008900          -242.713110             -2.33465 
   92           0.01950600          -242.715308             -2.33685 
   93           0.02961900          -242.717409             -2.33895 
   94           0.02851700          -242.717718             -2.33926 
   95           0.02267500          -242.718129             -2.33967 
   96           0.03093100          -242.718380             -2.33992 
   97           0.03510700          -242.718272             -2.33982 
   98           0.02885800          -242.717728             -2.33927 
   99           0.01218900          -242.716847             -2.33839 
  100           0.01760900          -242.715813             -2.33736 
  101           0.04586900          -242.715115             -2.33666 
  102           0.06168500          -242.715268             -2.33681 
  103           0.07791500          -242.715622             -2.33717 
  104           0.08715400          -242.716226             -2.33777 
  105           0.08585700          -242.717101             -2.33865 
  106           0.07859300          -242.718237             -2.33978 
  107           0.07572600          -242.719615             -2.34116 
  108           0.08092900          -242.721445             -2.34299 
  109           0.08067100          -242.723853              -2.3454 
  110           0.05136000          -242.726886             -2.34843 
  111           0.01663900          -242.730505             -2.35205 
  112           0.01527000          -242.730499             -2.35204 
  113           0.01391400          -242.730489             -2.35203 
  114           0.01304100          -242.730480             -2.35203 
  115           0.01553500          -242.730469             -2.35201 
  116           0.02692000          -242.730434             -2.35198 
  117           0.04191200          -242.730345             -2.35189 
  118           0.05604400          -242.730143             -2.35169 
  119           0.06164900          -242.729759              -2.3513 
  120           0.06532500          -242.729139             -2.35068 
  121           0.06509600          -242.728203             -2.34975 
  122           0.05955300          -242.726890             -2.34843 
  123           0.05041900          -242.725111             -2.34666 
  124           0.04111600          -242.722799             -2.34434 
  125           0.01712700          -242.719965             -2.34151 
  126           0.01759400          -242.720000             -2.34154 
  127           0.02245200          -242.720030             -2.34158 
  128           0.01839100          -242.720011             -2.34156 
