    0           1.88180300          -242.411155                    0 
    1           0.45678400          -242.685262            -0.274107 
    2           0.85408600          -242.650879            -0.239725 
    3           0.74505000          -242.684914             -0.27376 
    4           0.56711600          -242.738573            -0.327419 
    5           0.32242400          -242.790792            -0.379638 
    6           0.23327200          -242.819652            -0.408497 
    7           0.40594000          -242.815202            -0.404047 
    8           0.40144000          -242.816392            -0.405237 
    9           0.37906200          -242.818613            -0.407458 
   10           0.33601200          -242.821396            -0.410242 
   11           0.29038500          -242.824116            -0.412961 
   12           0.24569800          -242.826023            -0.414868 
   13           0.24603200          -242.826356            -0.415201 
   14           0.24068100          -242.824228            -0.413073 
   15           0.20276700          -242.819256            -0.408102 
   16           0.18189900          -242.811658            -0.400503 
   17           0.22008700          -242.803556            -0.392402 
   18           0.29153700          -242.798267            -0.387112 
   19           0.28698000          -242.799249            -0.388094 
   20           0.29308000          -242.801184            -0.390029 
   21           0.27585800          -242.804042            -0.392887 
   22           0.25446400          -242.807698            -0.396543 
   23           0.22620500          -242.811974             -0.40082 
   24           0.20136600          -242.816690            -0.405535 
   25           0.17482800          -242.822293            -0.411138 
   26           0.14152500          -242.828686            -0.417531 
   27           0.12881900          -242.835559            -0.424404 
   28           0.11713500          -242.842814            -0.431659 
   29           0.10806600          -242.850050            -0.438896 
   30           0.10885200          -242.857598            -0.446443 
   31           0.10688000          -242.865617            -0.454463 
   32           0.08887100          -242.873929            -0.462774 
   33           0.06873200          -242.882262            -0.471108 
   34           0.06930300          -242.889842            -0.478687 
   35           0.08164600          -242.896458            -0.485303 
   36           0.09592000          -242.903237            -0.492083 
   37           0.09600200          -242.910268            -0.499114 
   38           0.08936600          -242.917266            -0.506112 
   39           0.12153000          -242.924800            -0.513645 
   40           0.13995700          -242.933197            -0.522043 
   41           0.10984100          -242.933937            -0.522782 
   42           0.10265100          -242.935243            -0.524089 
   43           0.09848400          -242.936623            -0.525468 
   44           0.08552000          -242.937587            -0.526432 
   45           0.06318700          -242.937813            -0.526658 
   46           0.05053500          -242.937437            -0.526282 
   47           0.04441800          -242.936286            -0.525131 
   48           0.07059900          -242.934123            -0.522968 
   49           0.08203800          -242.930126            -0.518972 
   50           0.05472500          -242.923941            -0.512786 
   51           0.24247100          -242.918217            -0.507062 
   52           0.23670400          -242.919301            -0.508146 
   53           0.19537900          -242.921394            -0.510239 
   54           0.07536000          -242.924204            -0.513049 
   55           0.07252100          -242.926904            -0.515749 
   56           0.07377000          -242.929316            -0.518162 
   57           0.07484700          -242.931247            -0.520092 
   58           0.06654300          -242.932772            -0.521618 
   59           0.05878400          -242.933804             -0.52265 
   60           0.04253000          -242.934320            -0.523165 
   61           0.07111300          -242.934596            -0.523441 
   62           0.15460600          -242.935617            -0.524462 
   63           0.14692200          -242.935953            -0.524798 
   64           0.12984400          -242.936597            -0.525443 
   65           0.10803100          -242.937509            -0.526354 
   66           0.08372100          -242.938655              -0.5275 
   67           0.05214000          -242.939974            -0.528819 
   68           0.03633800          -242.941349            -0.530194 
   69           0.03558600          -242.942830            -0.531675 
   70           0.03940600          -242.944340            -0.533186 
   71           0.03700100          -242.945779            -0.534624 
   72           0.03424600          -242.947121            -0.535966 
   73           0.03516300          -242.948414             -0.53726 
   74           0.03333700          -242.949755              -0.5386 
   75           0.03324300          -242.951014             -0.53986 
   76           0.02631100          -242.952228            -0.541074 
   77           0.03031500          -242.953357            -0.542202 
   78           0.02765300          -242.954575            -0.543421 
   79           0.01729600          -242.955865             -0.54471 
   80           0.02228000          -242.957292            -0.546137 
   81           0.02301700          -242.957364            -0.546209 
   82           0.02343800          -242.957449            -0.546294 
   83           0.01653100          -242.957494            -0.546339 
   84           0.01526600          -242.957477            -0.546322 
   85           0.01298100          -242.957410            -0.546256 
   86           0.01305300          -242.957314             -0.54616 
   87           0.02232200          -242.957142            -0.545987 
   88           0.02524400          -242.956780            -0.545625 
   89           0.01481900          -242.956131            -0.544977 
   90           0.02128100          -242.955252            -0.544098 
   91           0.04193800          -242.954543            -0.543388 
   92           0.01272900          -242.954669            -0.543514 
   93           0.02863900          -242.954796            -0.543641 
   94           0.02287400          -242.954796            -0.543641 
   95           0.01676900          -242.954688            -0.543533 
   96           0.01421400          -242.954520            -0.543365 
   97           0.02004300          -242.954358            -0.543203 
   98           0.02875500          -242.954276            -0.543122 
   99           0.03333500          -242.954333            -0.543178 
  100           0.02827900          -242.954570            -0.543416 
  101           0.01785000          -242.955016            -0.543861 
  102           0.01577400          -242.955623            -0.544469 
  103           0.01299600          -242.956341            -0.545187 
  104           0.01137400          -242.957013            -0.545858 
  105           0.01139700          -242.957404            -0.546249 
  106           0.01853300          -242.957634             -0.54648 
  107           0.02136200          -242.958117            -0.546962 
  108           0.02014300          -242.959153            -0.547999 
  109           0.01142300          -242.960502            -0.549347 
  110           0.01439300          -242.961683            -0.550528 
  111           0.01629800          -242.962643            -0.551488 
  112           0.01500600          -242.962870            -0.551715 
  113           0.01600500          -242.963189            -0.552035 
  114           0.01693700          -242.963455            -0.552301 
  115           0.01201100          -242.963556            -0.552401 
  116           0.00999800          -242.963463            -0.552308 
  117           0.01487800          -242.963308            -0.552153 
  118           0.02212800          -242.963197            -0.552043 
  119           0.01849600          -242.963247            -0.552092 
  120           0.01285100          -242.963329            -0.552174 
  121           0.00792000          -242.963414            -0.552259 
  122           0.01374100          -242.963470            -0.552316 
  123           0.02154700          -242.963463            -0.552309 
  124           0.03036600          -242.963362            -0.552207 
  125           0.03928200          -242.963110            -0.551955 
  126           0.02121200          -242.962665             -0.55151 
  127           0.01860400          -242.962087            -0.550932 
  128           0.01779200          -242.962106            -0.550951 
